,name,pop,lat,lon
311,"Nàqŭ Dìqū, Xīzàng Zìzhìqū",462381,32.6635724,88.9314639
312,"Rìkāzé Dìqū, Xīzàng Zìzhìqū",703292,29.1058406,86.8753983
313,"Shānnán Dìqū, Xīzàng Zìzhìqū",328990,28.5562986,92.5568369
314,"Băoshān Shì, Yúnnán Shĕng",2506491,24.9905994,99.0719905929
315,"Chŭxióng Yízú Zìzhìzhōu, Yúnnán Shĕng",2684169,25.36246565,101.694554767
316,"Dàlĭ Báizú Zìzhìzhōu, Yúnnán Shĕng",3456323,25.593852,100.2268982
317,"Déhóng Dăizú Jĭngpōzú Zìzhìzhōu, Yúnnán Shĕng",1211440,24.6634723,98.0396355
318,"Díqìng Zàngzú Zìzhìzhōu, Yúnnán Shĕng",400182,28.0661077,99.4249464327
319,"Hónghé Hānízú Yízú Zìzhìzhōu, Yúnnán Shĕng",4500896,23.6007407,102.959427419
320,"Kūnmíng Shì, Yúnnán Shĕng",6432209,25.0515153,102.7017638
321,"Lìjiāng Shì, Yúnnán Shĕng",1244769,26.95207205,100.661337953
322,"Líncāng Shì, Yúnnán Shĕng",2429497,23.8874745,100.0878459
323,"Nùjiāng Lìsùzú Zìzhìzhōu, Yúnnán Shĕng",534337,26.97231945,99.0466987236
324,"Pŭ'ĕr Shì, Yúnnán Shĕng",2542898,22.77326,100.9707544
325,"Qŭjìng Shì, Yúnnán Shĕng",5855055,25.4929058,103.8001449
326,"Wénshān Zhuàngzú Miáozú Zìzhìzhōu, Yúnnán Shĕng",3517946,23.6512956,104.7083041
327,"Xīshuāngbănnà Dăizú Zìzhìzhōu, Yúnnán Shĕng",1133515,21.8670495,100.842711262
328,"Yùxī Shì, Yúnnán Shĕng",2303518,25.47318465,102.917932157
329,"Zhāotōng Shì, Yúnnán Shĕng",5213521,27.60447785,104.292118664
330,"Hángzhōu Shì, Zhèjiāng Shĕng",8700373,30.2756741,120.1504858
331,"Húzhōu Shì, Zhèjiāng Shĕng",2893542,30.7804785,119.995584414
332,"Jiāxīng Shì, Zhèjiāng Shĕng",4501657,30.7482172,120.7512059
333,"Jīnhuá Shì, Zhèjiāng Shĕng",5361572,29.0815452,119.642839
334,"Lìshuĭ Shì, Zhèjiāng Shĕng",2116957,28.18436815,119.593743726
335,"Níngbō Shì, Zhèjiāng Shĕng",7605689,29.8720259,121.549887
336,"Qúzhōu Shì, Zhèjiāng Shĕng",2122661,28.9657792,118.8648514
337,"Shàoxīng Shì, Zhèjiāng Shĕng",4912239,29.9992425,120.576854
338,"Táizhōu Shì, Zhèjiāng Shĕng",5968838,28.6582567,121.416393
339,"Wēnzhōu Shì, Zhèjiāng Shĕng",9122102,28.0221989,120.648392
340,"Zhōushān Shì, Zhèjiāng Shĕng",1121261,29.976743,122.235443
